MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,DistCoast,Inland,MedHouseVal
6.0928,35,6.058479532163743,0.9298245614035088,908,2.654970760233918,15242.9884,0,3.273
4.2386,18,9.119158878504672,1.6705607476635511,1388,3.2429906542056077,90878.65966,1,1.572
5.8374,36,5.438202247191011,0.9644194756554308,1463,2.739700374531836,5872.156856,0,2.896
3.425,38,4.031719532554257,1.0717863105175292,3242,5.412353923205342,15867.16921,0,1.656
1.2989,25,2.9809322033898304,1.1652542372881356,1193,2.527542372881356,20893.80149,0,2.25
4.8854,17,6.74296205630355,1.0599755201958383,2748,3.3635250917992656,25580.2363,0,1.813
5.2949,33,4.5,1.1,34,3.4,24094.30225,0,3.5
2.3724,27,3.2284644194756558,1.048689138576779,1243,4.655430711610487,30032.19441,0,1.542
3.3438,18,5.622596153846154,1.0649038461538465,1097,2.637019230769231,21439.65474,0,1.761
3.2645,52,4.086647727272728,1.0241477272727273,1186,1.6846590909090908,15987.24886,0,1.75
3.7159,52,5.325342465753424,0.9897260273972602,620,2.1232876712328768,4598.074856,0,1.833
4.2917,52,6.329545454545454,0.9602272727272728,486,2.761363636363636,16356.11158,0,2.476
5.3096,47,5.588095238095238,1.0404761904761906,1219,2.9023809523809523,7476.065432,0,2.099
3.735,23,4.88622754491018,1.091317365269461,1475,2.2080838323353293,43423.3684,1,2.183
2.4414,52,2.900293255131965,1.24633431085044,634,1.8592375366568916,3011.491697,0,2.75
4.8269,25,5.351351351351352,0.8972972972972973,522,2.8216216216216217,10445.98355,0,2.729
4.1552,43,4.964179104477612,0.9850746268656716,935,2.791044776119403,1737.887888,0,2.409
2.5625,38,8.085308056872037,1.6824644549763033,506,2.398104265402844,15018.22349,0,1.656
3.4821,16,5.008988764044944,1.0292134831460673,1199,2.69438202247191,34829.87986,1,1.706
1.5625,17,2.9915254237288136,0.9491525423728814,359,3.042372881355932,11508.73448,0,1.625
2.6312,52,3.8193832599118944,1.0220264317180616,1264,5.568281938325991,22792.71935,0,3.029
4.5446,45,5.3951219512195125,1.102439024390244,779,3.8,35897.82684,0,2.448
3.9861,35,5.912280701754386,1.0701754385964912,578,3.380116959064328,20090.07476,0,1.887
3.6474,32,6.431707317073171,1.1926829268292682,1031,2.5146341463414634,14783.4144,0,2.316
5.532,47,6.345454545454546,0.9818181818181818,753,2.7381818181818183,47622.01258,1,3.185
2.4595,36,4.343692870201097,0.9890310786106032,1505,2.7513711151736744,17434.09946,0,1.976
2.7273,25,3.6015452538631347,1.0496688741721854,5917,3.2654525386313464,1881.13811,0,1.875
2.6328,11,4.129438717067584,1.0080183276059564,3637,4.166093928980527,15509.3406,0,1.607
3.2143,32,5.06265664160401,1.0426065162907268,2526,3.1654135338345863,21400.95069,0,1.601
2.8667,43,4.106813996316759,1.0736648250460403,1667,3.0699815837937385,25749.54863,0,2.178
5.0969,4,5.729942693409742,1.1540114613180517,3596,2.5759312320916905,5878.796266,0,1.742
2.9779,30,4.422976501305483,1.0391644908616189,1181,3.08355091383812,14380.50559,0,1.695
3.2171,14,3.284369114877589,1.009416195856874,1494,2.8135593220338984,26280.20899,0,2.308
3.8158,24,5.006476683937824,1.038860103626943,2670,3.4585492227979278,9796.152309,0,1.8
4.0057,38,5.366935483870968,1.0040322580645162,1132,2.282258064516129,7224.28002,0,2.416
2.7266,28,6.131914893617021,1.2567375886524823,1650,2.3404255319148937,2813.649389,0,2.668
2.2,49,5.1875,1.0972222222222223,611,2.1215277777777777,6412.443024,0,1.875
4.5074,36,5.391684901531729,1.032822757111597,1111,2.4310722100656457,3409.222656,0,3.5
2.9883,41,4.538314176245211,1.0421455938697315,1252,2.3984674329501914,13064.45503,0,2.961
4.8167,24,5.514734774066798,0.9842829076620824,1653,3.2475442043222005,47815.68519,1,1.633
5.8966,17,7.33983286908078,1.083565459610028,994,2.768802228412256,20973.48491,0,2.615
4.1298,19,5.774336283185841,1.0486725663716814,1290,2.853982300884956,34589.31063,1,2.228
5.8509,47,5.251655629139073,1.0794701986754969,334,2.2119205298013247,4332.065886,0,3.178
5.3294,25,5.527665317139001,1.0026990553306343,2027,2.735492577597841,22740.23454,0,3.003
2.726,29,3.707547169811321,1.078616352201258,2515,1.9772012578616351,9959.651638,0,2.087
2.4267,35,3.55637707948244,0.9611829944547134,2101,3.883548983364141,20521.23075,0,1.515
4.5382,39,4.972560975609756,0.9817073170731708,1034,3.152439024390244,20290.68771,0,1.657
5.533,24,6.682779456193353,1.003021148036254,899,2.716012084592145,5048.824748,0,2.997
2.7679,33,4.827433628318584,1.0309734513274336,890,3.938053097345133,29809.91022,0,1.764
3.5465,35,4.482861400894188,1.0044709388971684,1584,2.360655737704918,10360.33029,0,2.132
8.4112,16,7.488888888888889,0.9407407407407408,789,2.922222222222222,14319.22807,0,2.869
5.0758,35,6.378,1.054,1727,3.454,39706.14782,0,2.111
2.5833,25,3.4672454617206,1.080505130228887,3781,2.984214680347277,24201.70971,0,1.837
3.7109,40,5.430939226519337,1.080110497237569,1120,3.0939226519337018,30865.33409,0,1.988
3.3281,40,5.847908745247148,0.9695817490494296,669,2.543726235741445,17446.10542,0,1.702
3.5938,40,4.201438848920863,0.9064748201438848,316,2.273381294964029,12408.67734,0,2.435
2.2607,40,2.7309236947791167,1.0963855421686748,995,3.995983935742972,23426.90304,0,1.656
5.5581,36,6.118466898954704,1.0348432055749128,798,2.7804878048780486,11029.68884,0,2.183
1.6318,19,2.909090909090909,0.9937304075235108,845,2.6489028213166144,12091.1289,0,1.875
2.4398,22,5.503105590062112,1.0745341614906831,595,3.695652173913044,106195.3156,1,1.5
4.2273,13,7.205438066465256,1.0845921450151057,1985,2.998489425981873,44858.46012,1,2.952
3.0833,34,3.0764331210191083,0.8343949044585988,291,1.853503184713376,5610.369859,0,2.563
5.37,26,6.127579737335835,0.9212007504690432,1222,2.292682926829268,8684.488918,0,2.754
3.6607,22,5.744493392070485,1.224669603524229,887,3.907488986784141,6889.936344,0,2.063
3.65,15,4.679577464788732,0.9929577464788732,1001,3.5246478873239435,9014.548087,0,1.893
3.1115,39,4.328451882845188,1.0460251046025104,1408,2.9456066945606696,7703.085854,0,1.535
4.7946,24,6.311233885819521,1.0368324125230202,4926,3.023941068139963,24574.22512,0,2.512
3.2355,30,5.00668449197861,1.0254010695187166,1762,2.355614973262032,14845.14709,0,2.142
3.9536,26,4.987878787878788,1.0703030303030303,2184,2.6472727272727274,13673.0476,0,1.91
4.7,43,4.9748603351955305,0.9553072625698324,663,1.8519553072625696,4529.11006,0,2.938
6.0281,18,6.538065843621399,1.131687242798354,2304,2.3703703703703702,2345.269724,0,3.211
3.1546,34,4.669576059850374,1.1945137157107233,1622,2.0224438902743143,7669.319379,0,2.612
2.894,52,4.157894736842105,1.0582706766917294,1195,2.2462406015037595,21744.3433,0,2.095
4.5086,16,5.7156398104265405,0.9928909952606636,1612,3.8199052132701423,11519.87322,0,1.711
0.6775,52,1.7482866043613707,1.211214953271028,2232,1.3906542056074769,23885.62419,0,3.5
2.4896,39,5.117647058823529,1.1372549019607845,161,1.5784313725490196,25435.38464,1,2.385
5.4032,7,5.948654037886341,1.098454636091725,9873,2.4608673978065805,16149.21134,0,3.185
5.257,25,6.163247100802854,1.0294380017841214,3912,3.489741302408564,34467.54966,0,2.261
3.9792,45,5.457777777777777,1.1,1300,2.888888888888889,6516.219236,0,2.102
6.4214,14,6.008849557522124,0.9557522123893806,306,2.707964601769912,13106.02424,0,3.406
3.6534,46,5.297709923664122,1.1145038167938932,1047,2.66412213740458,17680.35943,0,2.16
3.2344,36,4.321492007104796,1.0390763765541742,1565,2.7797513321492007,35233.17147,0,2.349
4.1333,13,6.383606557377049,1.0437158469945356,2455,2.6830601092896176,117952.1644,1,1.582
3.5781,33,6.6415094339622645,1.2877358490566038,520,2.452830188679245,21710.22627,0,2.425
4.0208,36,5.027027027027027,1.0574324324324325,1221,4.125,25728.76716,0,1.714
3.0774,27,2.8456375838926173,1.0067114093959733,455,1.5268456375838926,2647.067472,0,2.75
4.3281,19,5.499288762446657,1.1024182076813656,1554,2.210526315789474,19029.87103,0,2.2
3.3713,35,4.780748663101604,1.0106951871657754,777,2.077540106951872,7756.13954,0,2.384
3.0233,26,3.2530813475760065,0.9827444535743632,1749,1.4371405094494658,5216.612985,0,2.55
1.6953,19,3.1404199475065617,0.9566929133858268,1938,2.543307086614173,5888.410183,0,1.674
4.6528,27,5.018965517241379,0.9689655172413794,1773,3.056896551724138,29098.66154,0,1.866
4.4485,35,6.414110429447852,1.1042944785276074,879,2.696319018404908,33788.81546,0,2.619
5.373,36,5.375886524822695,0.9716312056737588,1232,2.912529550827424,6028.050638,0,2.445
3.7891,10,3.750556792873051,1.1469933184855234,902,2.0089086859688194,7269.872843,0,2.063
2.1382,37,4.5697940503432495,0.9977116704805492,1349,3.0869565217391304,7819.24461,0,1.666
6.5958,17,6.95703125,1.0234375,860,3.359375,46953.07588,1,2.368
3.3675,33,4.84144645340751,0.9847009735744088,1726,2.400556328233658,18228.62167,0,1.582
6.01,43,5.100961538461538,1.0,514,2.4711538461538463,34050.02494,0,2.542
2.4038,46,3.6126543209876543,1.0848765432098766,2371,3.658950617283951,23426.90304,0,1.817
2.7386,12,5.305160142348755,1.2206405693950175,3015,2.6823843416370106,12383.53917,0,2.161
4.125,32,5.543478260869565,1.0905797101449275,666,2.4130434782608696,26160.45167,0,2.302
3.3026,14,3.980676328502416,1.103059581320451,1292,2.080515297906602,3164.455488,0,2.295
6.2323,17,7.097183098591549,1.1732394366197183,1678,2.363380281690141,2107.746834,0,3.391
4.0408,15,5.989130434782608,1.1282608695652174,1474,3.2043478260869565,42449.07328,0,2.259
2.1311,36,3.1661849710982657,1.067919075144509,2931,4.235549132947977,2415.046027,0,1.631
4.1287,26,3.936507936507936,0.9047619047619048,781,2.4793650793650794,17921.19233,0,2.058
5.5797,35,6.338461538461538,1.0205128205128204,1171,3.0025641025641026,4892.598949,0,1.981
4.0938,35,5.446366782006921,0.9550173010380624,1088,3.764705882352941,47949.99574,0,1.653
2.8884,6,3.9479905437352247,1.1170212765957446,2315,2.7364066193853427,27047.4295,0,2.523
5.282,31,6.227848101265823,1.018987341772152,422,2.670886075949367,12068.31222,0,1.83
4.2137,34,4.917710196779964,0.964221824686941,2330,4.168157423971378,6092.74699,0,1.856
4.7589,16,5.200923787528868,1.02540415704388,4429,3.409545804464973,36974.19851,0,1.782
6.3716,30,5.510416666666667,0.9625,1506,3.1375,18322.9017,0,3.305
4.1146,45,5.076326002587322,1.0789133247089262,1992,2.5769728331177237,2541.133847,0,1.778
5.3468,42,6.364321608040201,1.0879396984924623,957,2.4045226130653266,24906.20109,0,2.799
5.149,16,6.851258581235698,1.0183066361556063,1047,2.3958810068649887,14841.41097,0,1.843
6.2083,17,7.403940886699507,1.0517241379310345,1291,3.1798029556650245,59454.59461,1,2.427
6.005,30,6.657794676806084,1.0228136882129275,731,2.779467680608365,10136.46065,0,2.639
3.6111,24,4.550295857988166,1.0059171597633136,842,1.660749506903353,7625.175105,0,3.415
3.2158,18,4.105263157894737,1.1260964912280702,1654,1.8135964912280704,24654.56416,0,2.15
3.5195,26,6.090909090909091,1.0563636363636364,1314,2.389090909090909,19675.38959,0,2.491
3.6953,14,4.148308135349172,1.107271418286537,3979,2.864650827933765,26913.24186,0,1.926
2.3715,18,3.421338155515371,1.027124773960217,974,1.7613019891500905,27424.32991,0,2.28
4.6696,17,4.841911764705882,0.9411764705882352,679,2.4963235294117645,17177.80981,0,1.595
6.0501,29,7.0,1.037190082644628,690,2.851239669421488,11466.02147,0,2.542
3.4,38,4.877675840978593,0.9602446483180428,1181,3.611620795107034,32010.86001,0,1.555
2.9076,52,4.386609071274298,1.0928725701943844,1191,2.572354211663067,22770.05168,0,1.773
2.8007,40,4.244660194174758,1.0660194174757285,953,1.850485436893204,7616.365642,0,2.571
2.1687,41,3.2524038461538463,0.9110576923076924,1536,3.692307692307693,27051.81124,0,1.57
3.0608,22,4.750515463917526,1.0398625429553263,3794,2.6075601374570447,4742.674756,0,1.683
1.725,52,3.386215864759428,1.0884265279583876,1798,2.3381014304291288,6703.535769,0,2.875
3.9097,52,4.888888888888889,1.0455373406193078,1395,2.540983606557377,3288.305566,0,3.238
2.875,20,4.767676767676767,1.0378787878787878,826,2.085858585858586,19695.95737,0,1.891
6.394,25,7.438172043010753,0.9301075268817204,1148,3.086021505376344,7704.991884,0,3.167
4.635,33,6.052380952380952,1.1095238095238096,1099,2.6166666666666667,35050.65762,1,2.485
5.065,27,5.766871165644171,1.023517382413088,3538,3.61758691206544,34735.0857,0,2.154
4.5625,42,6.962962962962963,1.1851851851851851,220,2.716049382716049,16267.75758,0,3.188
2.5909,31,4.4106529209622,1.0721649484536082,1255,2.156357388316151,11881.98878,0,1.591
3.7437,36,3.7383177570093458,0.9962616822429906,1234,2.3065420560747665,28791.53043,0,2.417
6.0302,52,5.8203125,0.9296875,634,2.4765625,5384.142107,0,2.873
4.975,30,8.28,1.08,137,2.74,8351.631895,0,3.111
4.0268,44,5.657718120805369,0.9563758389261744,712,2.389261744966443,7827.955028,0,2.986
2.2708,34,3.53,1.102,2203,4.406,28813.03695,0,1.596
4.192,25,4.886756238003839,1.0460652591170825,1543,2.9616122840690977,20409.81981,0,2.199
5.6058,19,6.033998920669185,1.02266594711279,7817,4.21856449001619,28310.97168,0,2.327
4.4375,36,5.527331189710611,0.9742765273311896,836,2.688102893890675,6530.034151,0,1.935
6.2096,14,5.365079365079365,0.9365079365079364,384,3.0476190476190474,9598.148539,0,1.781
5.8855,18,6.535809018567639,1.0251989389920424,2952,3.915119363395225,16678.23285,0,3.138
3.0104,15,3.855218855218855,1.1144781144781144,1034,1.7407407407407407,2434.429579,0,2.042
3.2569,14,5.438818565400844,1.1687763713080168,693,2.9240506329113924,28598.62572,0,2.308
4.625,19,6.155709342560554,1.0173010380622838,1439,2.48961937716263,21384.5087,0,2.111
3.94,31,5.090384615384616,1.0365384615384616,1473,2.832692307692308,40704.66799,1,2.239
3.1133,27,4.201923076923077,0.96875,985,2.3677884615384617,48085.36753,1,1.806
4.1731,36,5.491803278688525,0.9057377049180328,848,3.4754098360655736,39011.15916,0,2.051
3.2813,48,5.5,1.1336633663366336,421,2.084158415841584,41074.11465,1,2.681
4.4063,13,28.75728155339806,5.300970873786408,252,2.4466019417475726,106948.1051,1,1.558
2.4071,33,4.374712643678161,1.07816091954023,1882,4.326436781609195,24411.77566,0,1.705
1.9872,48,3.7896995708154506,1.0665236051502145,1908,4.094420600858369,4797.792929,0,1.688
7.9294,18,7.722488038277512,1.0047846889952152,692,3.311004784688995,11529.34284,0,2.803
3.5156,39,5.954545454545454,1.0,288,2.1818181818181817,7354.040028,0,2.189
3.2891,42,4.377551020408164,1.04421768707483,2377,4.042517006802721,3129.672056,0,2.379
2.3769,36,4.897155361050328,1.048140043763676,1949,4.264770240700219,2466.346707,0,1.573
6.0889,22,6.494103773584905,0.991745283018868,2785,3.2841981132075477,32677.7202,0,2.452
6.7851,45,6.957746478873239,1.0234741784037558,1067,2.504694835680751,8713.348297,0,3.235
5.0151,4,4.896984924623116,1.150753768844221,868,2.180904522613065,30594.60801,0,2.852
2.4545,36,4.045662100456621,1.1552511415525115,809,3.6940639269406392,1332.168214,0,1.642
3.2943,32,4.907788719785139,1.1199641897940913,3426,3.0671441360787823,43136.10032,0,2.044
4.1554,33,5.664107485604607,1.0153550863723608,1288,2.472168905950096,27738.0912,0,3.131
3.1607,52,4.313679245283019,1.1132075471698113,779,1.837264150943396,6009.133885,0,3.39
6.3735,8,5.339130434782609,1.0260869565217392,278,2.417391304347826,2515.43993,0,1.663
5.2415,12,5.1610337972167,1.0210735586481112,8190,3.256461232604374,22327.28334,0,2.865
4.6583,30,5.2742759795570695,1.06984667802385,1676,2.8551959114139693,19969.52154,0,2.073
5.9214,35,5.463157894736842,1.1,598,3.147368421052632,32282.56052,0,2.549
6.0191,8,6.347326732673268,1.0475247524752476,15507,3.0706930693069308,44060.43721,0,2.539
6.0368,22,6.611336032388664,1.0708502024291495,1595,3.2287449392712557,30466.48753,0,2.48
2.7986,14,4.586837294332724,1.117001828153565,1814,3.316270566727605,11565.60861,0,1.761
5.7619,17,5.635404454865181,0.9824150058616647,3059,3.586166471277843,17944.91043,0,2.973
4.2357,11,4.863945578231292,0.9931972789115646,921,3.13265306122449,22683.57867,0,1.609
4.5293,19,6.920661157024793,1.1305785123966945,1827,3.019834710743801,22819.01325,0,2.104
4.9005,7,6.637053087757313,1.1180931744312026,2662,2.884073672806067,16805.56271,0,2.64
4.4306,14,5.355191256830601,0.9344262295081968,659,3.601092896174863,30208.21567,1,1.701
3.4107,29,4.256756756756757,0.9797297297297296,378,2.554054054054054,49703.70327,1,1.708
6.2871,26,7.009174311926605,1.073394495412844,607,2.7844036697247705,16925.79448,0,3.255
6.2082,14,7.773892773892774,1.0256410256410255,1329,3.097902097902098,71631.53381,1,2.503
6.4211,17,7.035353535353536,1.0,1228,3.101010101010101,19053.11208,0,2.207
4.0,38,4.391044776119403,0.982089552238806,1207,3.6029850746268655,4825.055293,0,1.655
5.7382,17,6.444043321299639,0.9205776173285198,667,2.407942238267148,22019.95277,0,2.78
4.2625,37,5.925795053003534,0.950530035335689,689,2.4346289752650176,18037.00171,0,3.106
5.0629,23,5.7381174277726,1.0521901211556384,2817,2.625349487418453,25802.74307,0,2.326
2.6205,27,5.371482176360225,1.3339587242026267,930,1.74484052532833,2516.794551,0,2.211
5.9171,14,6.017241379310345,1.0206896551724138,1710,2.9482758620689653,57702.58897,1,3.333
4.5833,39,4.911111111111111,1.0733333333333333,1023,2.273333333333333,9851.092712,0,3.424
4.5938,17,5.28978978978979,1.0045045045045045,2150,3.2282282282282284,3833.905708,0,2.512
5.0225,16,5.332480818414322,1.0076726342710998,1705,4.360613810741688,30465.21076,0,2.228
5.5718,20,6.458410351201478,1.0147874306839186,1673,3.0924214417744915,23696.70369,1,1.852
4.375,15,5.373626373626373,1.0274725274725274,407,2.2362637362637363,20327.86577,0,1.58
1.3867,30,2.6240740740740742,1.0907407407407408,1615,2.990740740740741,20250.18401,0,1.938
1.2206,20,3.9465408805031448,1.1320754716981132,1201,3.776729559748428,4680.44361,0,1.625
6.5095,38,6.080882352941177,1.0588235294117647,368,2.7058823529411766,16676.11924,0,2.944
5.9934,2,9.896678966789668,1.4501845018450183,883,3.2583025830258303,37399.75678,1,1.967
4.5,36,4.94044665012407,0.9826302729528535,1306,3.240694789081886,23136.76824,0,1.666
5.0605,32,5.735238095238096,1.0076190476190476,1287,2.4514285714285715,16737.1214,0,3.11
3.5521,35,6.277777777777778,1.1157407407407407,620,2.8703703703703702,31568.14291,0,1.683
5.1765,34,6.784172661870503,0.9712230215827338,378,2.719424460431654,24801.01326,0,3.446
2.7909,26,5.62993762993763,1.0862785862785862,4531,4.70997920997921,2688.955536,0,2.5
2.5202,52,4.644699140401146,1.1260744985673352,635,1.819484240687679,19973.43687,0,2.44
3.8882,37,6.052486187845304,1.0883977900552486,951,2.62707182320442,62918.94241,1,1.595
4.6898,45,5.03921568627451,1.0137254901960784,1256,2.462745098039216,24294.15977,0,2.26
4.7845,37,5.53551912568306,1.0874316939890711,493,2.6939890710382515,7225.417336,0,2.314
5.6704,35,6.177304964539007,1.00354609929078,812,2.879432624113475,6127.337868,0,3.037
4.3661,37,5.372141372141372,0.9417879417879418,1333,2.771309771309771,11703.1163,0,2.199
5.5875,9,7.593667546174142,1.0646437994722957,2158,2.846965699208443,117492.2717,1,1.678
4.25,35,5.481037924151696,0.9540918163672656,1779,3.5508982035928143,44862.95741,0,1.667
4.0647,14,5.279596977329975,1.057934508816121,926,2.332493702770781,35697.74166,0,1.878
4.3631,43,5.362586605080831,0.9653579676674364,1106,2.5542725173210163,25990.71172,0,2.846
5.1696,52,6.115902964959568,1.0242587601078168,1004,2.706199460916442,3881.676339,0,2.614
4.945,11,6.661971830985915,1.0070422535211268,1331,3.124413145539906,31971.88409,1,2.984
4.9609,29,5.45398773006135,1.01840490797546,597,3.6625766871165646,18352.89236,0,1.867
0.8702,11,3.7172619047619047,0.9315476190476192,625,1.860119047619048,16242.24218,0,1.705
6.6827,13,6.916606757728253,0.9662113587347232,4389,3.1552839683680807,27480.80846,1,3.137
6.6779,5,7.507177033492823,0.9521531100478468,713,3.411483253588517,19622.42959,1,2.239
2.7083,52,4.9523809523809526,0.9746031746031746,757,2.403174603174603,6166.745063,0,1.991
6.6603,9,6.206642066420664,1.0738007380073802,1015,3.745387453874539,23103.86317,0,2.309
3.756,31,4.977622377622378,1.0265734265734263,2975,4.160839160839161,33769.58923,0,1.833
2.8827,11,4.804926764314248,1.0539280958721704,4197,2.7942743009320905,37795.1721,0,1.667
2.6091,21,3.7839541547277937,1.1369627507163325,5546,3.1782234957020057,7435.747108,0,1.639
2.3482,17,3.879154078549849,1.0735146022155089,2986,3.0070493454179257,26160.12769,0,2.554
4.6518,17,5.811594202898551,0.9855072463768116,251,3.63768115942029,38656.96331,0,1.702
2.5208,52,3.9081632653061225,1.0357142857142858,448,2.2857142857142856,8743.685834,0,3.167
3.5022,24,3.7716763005780343,1.092485549132948,1322,1.9104046242774568,8871.257485,0,2.813
4.0,32,5.5,1.033112582781457,1201,3.97682119205298,25085.24463,0,1.782
5.1473,16,6.663690476190476,0.9627976190476192,1990,2.961309523809524,67002.45656,1,1.884
5.0769,16,6.104609929078015,0.99645390070922,2130,3.776595744680851,56577.23472,1,1.614
3.6361,17,5.690134529147982,1.0878923766816144,7343,3.2928251121076237,47611.99521,1,1.577
3.0,35,3.6141479099678455,0.9887459807073956,1762,2.832797427652733,35233.17147,0,2.539
5.1299,16,5.776412776412776,0.9901719901719902,2529,3.1068796068796067,16867.30565,0,2.389
2.9191,19,4.457386363636363,0.9971590909090908,1035,2.940340909090909,12407.38475,0,1.594
4.5735,39,5.284848484848485,1.0272727272727271,1048,3.175757575757576,15623.1314,0,1.955
4.605,16,7.002212389380531,1.0663716814159292,1351,2.9889380530973453,24081.41355,0,2.633
8.163,10,6.0,1.0,128,2.098360655737705,12239.42408,0,2.5
7.6245,21,6.663822525597269,0.9948805460750854,1528,2.6075085324232083,16981.0024,0,3.366
3.8333,48,5.729468599033816,1.0289855072463767,487,2.3526570048309177,4143.420879,0,3.408
6.8194,16,7.760683760683761,1.0299145299145298,793,3.388888888888889,31125.14106,0,2.912
3.6639,25,5.126482213438735,1.1172595520421609,1848,2.4347826086956523,42128.83273,1,2.481
3.7813,30,4.656551724137931,0.993103448275862,1990,2.7448275862068967,33003.08348,0,2.32
5.0145,21,6.3108108108108105,1.0386100386100383,4199,2.702059202059202,16224.21631,0,2.466
3.5867,32,5.087662337662338,0.987012987012987,1482,4.811688311688312,6092.74699,0,1.821
5.6062,26,6.017429193899782,1.0806100217864925,1716,3.738562091503268,14309.9038,0,2.268
3.1587,11,3.656874265569918,1.045828437132785,1700,1.9976498237367804,25560.77365,0,1.813
3.2964,52,4.263502454991817,1.1096563011456628,2071,3.3895253682487727,2727.608734,0,2.65
2.5172,16,6.150470219435737,1.0956112852664577,1325,2.0768025078369905,7060.119424,0,2.939
3.9718,13,5.035478547854786,1.0882838283828382,2986,2.463696369636964,2961.785045,0,2.152
4.7159,36,5.613138686131387,1.0364963503649636,498,3.6350364963503647,16513.65105,0,1.821
2.2214,42,3.729257641921397,1.1368267831149927,1936,2.8180494905385736,35380.64813,0,2.19
3.7933,25,4.648183556405353,1.0210325047801148,1702,3.254302103250478,26969.77191,0,1.844
4.1458,35,4.674556213017752,0.9792899408284024,1290,3.8165680473372783,28506.78697,0,1.625
5.7764,18,5.770011947431303,1.025089605734767,4336,2.5902031063321385,3295.084872,0,2.905
